Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 02:09:56.005000,20,92.516,43,,,FALSE,HARD,29,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.253,-0.273,2.808,3.13,0.398,0.432
0 days 02:11:28.297000,20,92.292,44,,,FALSE,HARD,30,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.477,-0.514,2.584,2.88,0.306,0.333
0 days 02:13:00.417000,20,92.12,45,,,FALSE,HARD,31,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.649,-0.7,2.412,2.689,-0.036,-0.039
0 days 02:14:33.626000,20,93.209,46,,,FALSE,HARD,32,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.44,0.474,3.501,3.903,0.903,0.978
0 days 02:16:07.013000,20,93.387,47,,,FALSE,HARD,33,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,0.618,0.666,3.679,4.101,1.24,1.346
0 days 02:17:39.604000,20,92.591,48,,,FALSE,HARD,34,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.178,-0.192,2.883,3.214,0.543,0.59
0 days 02:19:12.006000,20,92.402,49,,,FALSE,HARD,35,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.367,-0.396,2.694,3.003,0.265,0.288
0 days 02:20:44.468000,20,92.462,50,,,FALSE,HARD,36,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.307,-0.331,2.754,3.07,0.321,0.348
0 days 02:22:16.705000,20,92.237,51,,,FALSE,HARD,37,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.532,-0.573,2.529,2.819,0.295,0.321
0 days 02:23:48.669000,20,91.964,52,,,FALSE,HARD,38,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.805,-0.868,2.256,2.515,-0.071,-0.077
0 days 02:25:20.360000,20,91.691,53,,,TRUE,HARD,39,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-1.078,-1.162,1.983,2.211,-0.33,-0.359
0 days 02:26:52.253000,20,91.893,54,,,FALSE,HARD,40,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.876,-0.944,2.185,2.436,-0.01,-0.011
0 days 02:28:23.988000,20,91.735,55,,,FALSE,HARD,41,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-1.034,-1.115,2.027,2.26,-0.061,-0.066
0 days 02:29:55.745000,20,91.757,56,,,FALSE,HARD,42,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-1.012,-1.091,2.049,2.284,0.011,0.012
0 days 02:31:27.770000,20,92.025,57,,,FALSE,HARD,43,TRUE,2,Haas F1 Team,MAG,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.744,-0.802,2.317,2.583,0.577,0.631
0 days 01:04:32.299000,22,,1,0 days 00:14:23.880000,,FALSE,HARD,1,TRUE,1,AlphaTauri,TSU,1,FALSE,5,Miami Grand Prix,TRUE,C2,15,FALSE,,,,,,
0 days 01:06:07.612000,22,95.313,2,,,FALSE,HARD,2,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,15,TRUE,2.544,2.742,5.605,6.248,0.121,0.127
0 days 01:07:41.890000,22,94.278,3,,,FALSE,HARD,3,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,15,TRUE,1.509,1.627,4.57,5.094,0.274,0.291
0 days 01:09:15.694000,22,93.804,4,,,FALSE,HARD,4,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,15,TRUE,1.035,1.116,4.096,4.566,-0.149,-0.159
0 days 01:10:49.392000,22,93.698,5,,,FALSE,HARD,5,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.929,1.001,3.99,4.448,-0.005,-0.005
0 days 01:12:22.983000,22,93.591,6,,,FALSE,HARD,6,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.822,0.886,3.883,4.328,-0.002,-0.002
0 days 01:13:56.242000,22,93.259,7,,,FALSE,HARD,7,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.49,0.528,3.551,3.958,-0.057,-0.061
0 days 01:15:30.210000,22,93.968,8,,,FALSE,HARD,8,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,1.199,1.292,4.26,4.749,0.494,0.528
0 days 01:17:03.657000,22,93.447,9,,,FALSE,HARD,9,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.678,0.731,3.739,4.168,0.087,0.093
0 days 01:18:37.416000,22,93.759,10,,,FALSE,HARD,10,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.99,1.067,4.051,4.516,0.207,0.221
0 days 01:20:10.981000,22,93.565,11,,,FALSE,HARD,11,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.796,0.858,3.857,4.3,0.161,0.172
0 days 01:21:44.167000,22,93.186,12,,,FALSE,HARD,12,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.417,0.45,3.478,3.877,-0.053,-0.057
0 days 01:23:17.729000,22,93.562,13,,,FALSE,HARD,13,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.793,0.855,3.854,4.296,-0.01,-0.011
0 days 01:24:51.606000,22,93.877,14,,,FALSE,HARD,14,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,1.108,1.194,4.169,4.647,0.132,0.141
0 days 01:26:25.319000,22,93.713,15,,,FALSE,HARD,15,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,12,TRUE,0.944,1.018,4.005,4.464,0.139,0.149
0 days 01:27:59.063000,22,93.744,16,,,FALSE,HARD,16,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,0.975,1.051,4.036,4.499,0.334,0.358
0 days 01:29:33.357000,22,94.294,17,,,FALSE,HARD,17,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,1.525,1.644,4.586,5.112,1.15,1.235
0 days 01:31:06.763000,22,93.406,18,,,FALSE,HARD,18,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.637,0.687,3.698,4.122,0.002,0.002
0 days 01:32:40.668000,22,93.905,19,,,FALSE,HARD,19,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,1.136,1.225,4.197,4.679,0.611,0.655
0 days 01:34:14.052000,22,93.384,20,,,FALSE,HARD,20,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.615,0.663,3.676,4.098,0.244,0.262
0 days 01:35:47.727000,22,93.675,21,,,FALSE,HARD,21,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.906,0.977,3.967,4.422,0.519,0.557
0 days 01:37:20.704000,22,92.977,22,,,FALSE,HARD,22,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.208,0.224,3.269,3.644,-0.032,-0.034
0 days 01:38:53.885000,22,93.181,23,,,FALSE,HARD,23,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.412,0.444,3.473,3.871,0.079,0.085
0 days 01:40:26.978000,22,93.093,24,,,FALSE,HARD,24,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.324,0.349,3.385,3.773,0.047,0.051
0 days 01:41:59.814000,22,92.836,25,,,FALSE,HARD,25,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.067,0.072,3.128,3.487,-0.106,-0.114
0 days 01:43:33.532000,22,93.718,26,,,FALSE,HARD,26,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.949,1.023,4.01,4.47,0.79,0.85
0 days 01:45:06.559000,22,93.027,27,,,FALSE,HARD,27,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.258,0.278,3.319,3.7,0.159,0.171
0 days 01:46:39.369000,22,92.81,28,,,FALSE,HARD,28,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.041,0.044,3.102,3.458,0.001,0.001
0 days 01:48:12.211000,22,92.842,29,,,FALSE,HARD,29,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.073,0.079,3.134,3.494,0.151,0.163
0 days 01:49:45.103000,22,92.892,30,,,FALSE,HARD,30,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.123,0.133,3.184,3.549,0.192,0.207
0 days 01:51:18.139000,22,93.036,31,,,FALSE,HARD,31,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.267,0.288,3.328,3.71,0.434,0.469
0 days 01:52:51.098000,22,92.959,32,,,FALSE,HARD,32,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.19,0.205,3.251,3.624,0.353,0.381
0 days 01:54:23.959000,22,92.861,33,,,FALSE,HARD,33,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,0.092,0.099,3.153,3.515,0.093,0.1
0 days 01:55:56.371000,22,92.412,34,,,FALSE,HARD,34,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.357,-0.385,2.704,3.014,-0.06,-0.065
0 days 01:57:28.647000,22,92.276,35,,,FALSE,HARD,35,TRUE,1,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.493,-0.531,2.568,2.863,-0.232,-0.251
0 days 01:59:05.654000,22,97.007,36,,0 days 01:59:00.325000,FALSE,HARD,36,TRUE,1,AlphaTauri,TSU,1,FALSE,5,Miami Grand Prix,TRUE,C2,10,FALSE,4.238,4.568,7.299,8.136,4.345,4.689
0 days 02:00:52.169000,22,106.515,37,0 days 01:59:22.575000,,FALSE,MEDIUM,1,TRUE,2,AlphaTauri,TSU,1,FALSE,5,Miami Grand Prix,TRUE,C3,14,FALSE,13.746,14.817,16.807,18.735,13.927,15.042
0 days 02:02:23.730000,22,91.561,38,,,FALSE,MEDIUM,2,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-1.208,-1.302,1.853,2.066,-0.922,-0.997
0 days 02:03:55.674000,22,91.944,39,,,FALSE,MEDIUM,3,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-0.825,-0.889,2.236,2.493,-0.381,-0.413
0 days 02:05:27.948000,22,92.274,40,,,FALSE,MEDIUM,4,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-0.495,-0.534,2.566,2.86,0.065,0.07
0 days 02:07:00.242000,22,92.294,41,,,FALSE,MEDIUM,5,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-0.475,-0.512,2.586,2.883,0.118,0.128
0 days 02:08:32.603000,22,92.361,42,,,FALSE,MEDIUM,6,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-0.408,-0.44,2.653,2.957,0.081,0.088
0 days 02:10:04.863000,22,92.26,43,,,FALSE,MEDIUM,7,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-0.509,-0.549,2.552,2.845,0.142,0.154
0 days 02:11:36.946000,22,92.083,44,,,FALSE,MEDIUM,8,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-0.686,-0.739,2.375,2.647,0.097,0.105
0 days 02:13:09.139000,22,92.193,45,,,FALSE,MEDIUM,9,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-0.576,-0.621,2.485,2.77,0.037,0.04
0 days 02:14:41.519000,22,92.38,46,,,FALSE,MEDIUM,10,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-0.389,-0.419,2.672,2.979,0.074,0.08
0 days 02:16:13.643000,22,92.124,47,,,FALSE,MEDIUM,11,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,12,TRUE,-0.645,-0.695,2.416,2.693,-0.023,-0.025
0 days 02:17:45.634000,22,91.991,48,,,FALSE,MEDIUM,12,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,12,TRUE,-0.778,-0.839,2.283,2.545,-0.057,-0.062
0 days 02:19:17.241000,22,91.607,49,,,FALSE,MEDIUM,13,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,12,TRUE,-1.162,-1.253,1.899,2.117,-0.53,-0.575
0 days 02:20:49.613000,22,92.372,50,,,FALSE,MEDIUM,14,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-0.397,-0.428,2.664,2.97,0.231,0.251
0 days 02:22:21.061000,22,91.448,51,,,FALSE,MEDIUM,15,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.321,-1.424,1.74,1.94,-0.494,-0.537
0 days 02:23:52.564000,22,91.503,52,,,FALSE,MEDIUM,16,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.266,-1.365,1.795,2.001,-0.532,-0.578
0 days 02:25:24.078000,22,91.514,53,,,FALSE,MEDIUM,17,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.255,-1.353,1.806,2.013,-0.507,-0.551
0 days 02:26:55.560000,22,91.482,54,,,FALSE,MEDIUM,18,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.287,-1.387,1.774,1.978,-0.421,-0.458
0 days 02:28:26.750000,22,91.19,55,,,FALSE,MEDIUM,19,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.579,-1.702,1.482,1.652,-0.606,-0.66
0 days 02:29:57.788000,22,91.038,56,,,TRUE,MEDIUM,20,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.731,-1.866,1.33,1.483,-0.708,-0.772
0 days 02:31:29.113000,22,91.325,57,,,FALSE,MEDIUM,21,TRUE,2,AlphaTauri,TSU,1,TRUE,5,Miami Grand Prix,TRUE,C3,11,TRUE,-1.444,-1.557,1.617,1.803,-0.123,-0.135
0 days 01:04:32.869000,18,,1,0 days 00:12:51.163000,,FALSE,HARD,2,FALSE,1,Aston Martin,STR,1,FALSE,5,Miami Grand Prix,TRUE,C2,17,FALSE,,,,,,
0 days 01:06:08.619000,18,95.75,2,,,FALSE,HARD,3,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,17,TRUE,2.981,3.213,6.042,6.735,0.558,0.586
0 days 01:07:42.946000,18,94.327,3,,,FALSE,HARD,4,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,17,TRUE,1.558,1.679,4.619,5.149,0.323,0.344
0 days 01:09:16.893000,18,93.947,4,,,FALSE,HARD,5,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,17,TRUE,1.178,1.27,4.239,4.725,-0.006,-0.006
0 days 01:10:50.530000,18,93.637,5,,,FALSE,HARD,6,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.868,0.936,3.929,4.38,-0.066,-0.07
0 days 01:12:24.364000,18,93.834,6,,,FALSE,HARD,7,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,1.065,1.148,4.126,4.599,0.241,0.257
0 days 01:13:57.957000,18,93.593,7,,,FALSE,HARD,8,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.824,0.888,3.885,4.331,0.277,0.297
0 days 01:15:31.620000,18,93.663,8,,,FALSE,HARD,9,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.894,0.964,3.955,4.409,0.189,0.202
0 days 01:17:05.398000,18,93.778,9,,,FALSE,HARD,10,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,1.009,1.088,4.07,4.537,0.418,0.448
0 days 01:18:38.843000,18,93.445,10,,,FALSE,HARD,11,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.676,0.729,3.737,4.166,-0.107,-0.114
0 days 01:20:12.857000,18,94.014,11,,,FALSE,HARD,12,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,1.245,1.342,4.306,4.8,0.61,0.653
0 days 01:21:46.575000,18,93.718,12,,,FALSE,HARD,13,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.949,1.023,4.01,4.47,0.479,0.514
0 days 01:23:20.341000,18,93.766,13,,,FALSE,HARD,14,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.997,1.075,4.058,4.524,0.194,0.207
0 days 01:24:54.099000,18,93.758,14,,,FALSE,HARD,15,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,16,TRUE,0.989,1.066,4.05,4.515,0.013,0.014
0 days 01:26:27.505000,18,93.406,15,,,FALSE,HARD,16,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,14,TRUE,0.637,0.687,3.698,4.122,-0.168,-0.18
0 days 01:28:00.947000,18,93.442,16,,,FALSE,HARD,17,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,13,TRUE,0.673,0.725,3.734,4.162,0.032,0.034
0 days 01:29:34.391000,18,93.444,17,,,FALSE,HARD,18,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,13,TRUE,0.675,0.728,3.736,4.165,0.3,0.322
0 days 01:31:07.792000,18,93.401,18,,,FALSE,HARD,19,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,0.632,0.681,3.693,4.117,-0.003,-0.003
0 days 01:32:41.397000,18,93.605,19,,,FALSE,HARD,20,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,0.836,0.901,3.897,4.344,0.311,0.333
0 days 01:34:14.658000,18,93.261,20,,,FALSE,HARD,21,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,0.492,0.53,3.553,3.961,0.121,0.13
0 days 01:35:48.209000,18,93.551,21,,,FALSE,HARD,22,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,0.782,0.843,3.843,4.284,0.395,0.424
0 days 01:37:22.387000,18,94.178,22,,,FALSE,HARD,23,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,1.409,1.519,4.47,4.983,1.169,1.257
0 days 01:38:55.487000,18,93.1,23,,,FALSE,HARD,24,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,0.331,0.357,3.392,3.781,-0.002,-0.002
0 days 01:40:29.298000,18,93.811,24,,,FALSE,HARD,25,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,1.042,1.123,4.103,4.574,0.765,0.822
0 days 01:42:03.084000,18,93.786,25,,,FALSE,HARD,26,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,1.017,1.096,4.078,4.546,0.844,0.908
0 days 01:43:36.106000,18,93.022,26,,,FALSE,HARD,27,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,0.253,0.273,3.314,3.694,0.094,0.101
0 days 01:45:09.105000,18,92.999,27,,,FALSE,HARD,28,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,0.23,0.248,3.291,3.669,0.131,0.141
0 days 01:46:41.731000,18,92.626,28,,,FALSE,HARD,29,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,-0.143,-0.154,2.918,3.253,-0.183,-0.197
0 days 01:48:14.398000,18,92.667,29,,,FALSE,HARD,30,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,-0.102,-0.11,2.959,3.298,-0.024,-0.026
0 days 01:49:47.104000,18,92.706,30,,,FALSE,HARD,31,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,-0.063,-0.068,2.998,3.342,0.006,0.006
0 days 01:51:19.618000,18,92.514,31,,,FALSE,HARD,32,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,-0.255,-0.275,2.806,3.128,-0.088,-0.095
0 days 01:52:52.238000,18,92.62,32,,,FALSE,HARD,33,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,11,TRUE,-0.149,-0.161,2.912,3.246,0.014,0.015
0 days 01:54:26.705000,18,94.467,33,,,FALSE,HARD,34,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,1.698,1.83,4.759,5.305,1.699,1.831
0 days 01:55:59.264000,18,92.559,34,,,FALSE,HARD,35,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.21,-0.226,2.851,3.178,0.087,0.094
0 days 01:57:31.838000,18,92.574,35,,,FALSE,HARD,36,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,10,TRUE,-0.195,-0.21,2.866,3.195,0.066,0.071
0 days 01:59:04.477000,18,92.639,36,,,FALSE,HARD,37,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,-0.13,-0.14,2.931,3.267,-0.023,-0.025
0 days 02:00:36.978000,18,92.501,37,,,FALSE,HARD,38,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,9,TRUE,-0.268,-0.289,2.793,3.113,-0.087,-0.094
0 days 02:02:09.400000,18,92.422,38,,,FALSE,HARD,39,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.347,-0.374,2.714,3.025,-0.061,-0.066
0 days 02:03:41.699000,18,92.299,39,,,FALSE,HARD,40,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,8,TRUE,-0.47,-0.507,2.591,2.888,-0.026,-0.028
0 days 02:05:13.939000,18,92.24,40,,,FALSE,HARD,41,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,7,TRUE,-0.529,-0.57,2.532,2.822,0.031,0.034
0 days 02:06:46.186000,18,92.247,41,,,FALSE,HARD,42,FALSE,1,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C2,7,TRUE,-0.522,-0.563,2.539,2.83,0.071,0.077
0 days 02:08:23.442000,18,97.256,42,,0 days 02:08:18.037000,FALSE,HARD,43,FALSE,1,Aston Martin,STR,1,FALSE,5,Miami Grand Prix,TRUE,C2,8,FALSE,4.487,4.837,7.548,8.414,4.976,5.392
0 days 02:10:09.911000,18,106.469,43,0 days 02:08:40.631000,,FALSE,MEDIUM,2,FALSE,2,Aston Martin,STR,1,FALSE,5,Miami Grand Prix,TRUE,C3,15,FALSE,13.7,14.768,16.761,18.684,14.351,15.579
0 days 02:11:40.773000,18,90.862,44,,,TRUE,MEDIUM,3,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,15,TRUE,-1.907,-2.056,1.154,1.286,-1.124,-1.222
0 days 02:13:12.130000,18,91.357,45,,,FALSE,MEDIUM,4,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,15,TRUE,-1.412,-1.522,1.649,1.838,-0.799,-0.867
0 days 02:14:43.429000,18,91.299,46,,,FALSE,MEDIUM,5,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,15,TRUE,-1.47,-1.585,1.591,1.774,-1.007,-1.091
0 days 02:16:14.855000,18,91.426,47,,,FALSE,MEDIUM,6,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-1.343,-1.448,1.718,1.915,-0.721,-0.782
0 days 02:17:47.092000,18,92.237,48,,,FALSE,MEDIUM,7,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,14,TRUE,-0.532,-0.573,2.529,2.819,0.189,0.205
0 days 02:19:18.797000,18,91.705,49,,,FALSE,MEDIUM,8,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-1.064,-1.147,1.997,2.226,-0.432,-0.469
0 days 02:20:50.530000,18,91.733,50,,,FALSE,MEDIUM,9,FALSE,2,Aston Martin,STR,1,TRUE,5,Miami Grand Prix,TRUE,C3,13,TRUE,-1.036,-1.117,2.025,2.257,-0.408,-0.443
