Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:47:22.399000,LAW,30,134.284,18.0,2.0,,,False,MEDIUM,21.0,False,Racing Bulls,41,8.0,False,6,Miami Grand Prix,True,C4,False,37.445,38.667,37.916,39.345,0.557,0.417,135.323
0 days 01:13:34.722000,SAI,55,,1.0,1.0,0 days 01:11:36,,False,INTERMEDIATE,7.0,False,Williams,1,14.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:16:34.430000,SAI,55,,2.0,1.0,,,False,INTERMEDIATE,8.0,False,Williams,1,14.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:53.094000,SAI,55,138.664,3.0,1.0,,,True,INTERMEDIATE,9.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,35.753,34.742,42.296,43.89,0.593,0.429,138.786
0 days 01:20:36.841000,SAI,55,103.747,4.0,1.0,,,True,INTERMEDIATE,10.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.836,0.812,7.379,7.657,0.168,0.162,103.93
0 days 01:22:19.479000,SAI,55,102.638,5.0,1.0,,,True,INTERMEDIATE,11.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.273,-0.265,6.27,6.506,0.045,0.044,102.882
0 days 01:24:02.237000,SAI,55,102.758,6.0,1.0,,,False,INTERMEDIATE,12.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.153,-0.149,6.39,6.631,0.403,0.394,103.064
0 days 01:25:45.632000,SAI,55,103.395,7.0,1.0,,,False,INTERMEDIATE,13.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.484,0.47,7.027,7.292,0.902,0.88,103.762
0 days 01:27:28.797000,SAI,55,103.165,8.0,1.0,,,False,INTERMEDIATE,14.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.254,0.247,6.797,7.053,0.264,0.257,103.593
0 days 01:29:11.741000,SAI,55,102.944,9.0,1.0,,,False,INTERMEDIATE,15.0,False,Williams,1,13.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.033,0.032,6.576,6.824,0.153,0.149,103.433
0 days 01:30:55.666000,SAI,55,103.925,10.0,1.0,,,False,INTERMEDIATE,16.0,False,Williams,1,12.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,1.014,0.985,7.557,7.842,0.242,0.233,104.475
0 days 01:32:44.411000,SAI,55,108.745,11.0,1.0,,0 days 01:32:39.002000,False,INTERMEDIATE,17.0,False,Williams,1,16.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,5.834,5.669,12.377,12.843,5.182,5.004,109.356
0 days 01:35:36.033000,SAI,55,,12.0,2.0,0 days 01:33:01.271000,0 days 01:35:25.632000,False,MEDIUM,18.0,False,Williams,12,19.0,False,6,Miami Grand Prix,True,C4,False,,,,,,,
0 days 01:13:37.353000,STR,18,,1.0,1.0,0 days 01:11:38.398000,,False,INTERMEDIATE,7.0,False,Aston Martin,1,15.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:16:37.542000,STR,18,,2.0,1.0,,,False,INTERMEDIATE,8.0,False,Aston Martin,1,15.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:51.887000,STR,18,134.345,3.0,1.0,,,True,INTERMEDIATE,9.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,31.434,30.545,37.977,39.408,-3.726,-2.699,134.467
0 days 01:20:35.583000,STR,18,103.696,4.0,1.0,,,True,INTERMEDIATE,10.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.785,0.763,7.328,7.604,0.117,0.113,103.879
0 days 01:22:18.287000,STR,18,102.704,5.0,1.0,,,True,INTERMEDIATE,11.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.207,-0.201,6.336,6.575,0.111,0.108,102.948
0 days 01:24:00.642000,STR,18,102.355,6.0,1.0,,,True,INTERMEDIATE,12.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.556,-0.54,5.987,6.213,0.0,0.0,102.661
0 days 01:25:43.135000,STR,18,102.493,7.0,1.0,,,False,INTERMEDIATE,13.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.418,-0.406,6.125,6.356,0.0,0.0,102.86
0 days 01:27:26.199000,STR,18,103.064,8.0,1.0,,,False,INTERMEDIATE,14.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.153,0.149,6.696,6.948,0.163,0.158,103.492
0 days 01:29:09.543000,STR,18,103.344,9.0,1.0,,,False,INTERMEDIATE,15.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.433,0.421,6.976,7.239,0.553,0.538,103.833
0 days 01:30:53.953000,STR,18,104.41,10.0,1.0,,,False,INTERMEDIATE,16.0,False,Aston Martin,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,1.499,1.457,8.042,8.345,0.727,0.701,104.96
0 days 01:32:43.646000,STR,18,109.693,11.0,1.0,,0 days 01:32:38.219000,False,INTERMEDIATE,17.0,False,Aston Martin,1,15.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,6.782,6.59,13.325,13.827,6.13,5.919,110.304
0 days 01:34:39.067000,STR,18,115.421,12.0,2.0,0 days 01:33:01.006000,,False,MEDIUM,18.0,False,Aston Martin,12,16.0,False,6,Miami Grand Prix,True,C4,False,18.582,19.189,19.053,19.771,11.875,11.468,116.093
0 days 01:36:15.906000,STR,18,96.839,13.0,2.0,,,True,MEDIUM,19.0,False,Aston Martin,1,10.0,True,6,Miami Grand Prix,True,C4,True,0.0,0.0,0.471,0.489,-0.619,-0.635,97.572
0 days 01:38:02.210000,STR,18,106.304,14.0,2.0,,,False,MEDIUM,20.0,False,Aston Martin,124,7.0,False,6,Miami Grand Prix,True,C4,False,9.465,9.774,9.936,10.31,-7.201,-6.344,107.098
0 days 01:40:21.761000,STR,18,139.551,15.0,2.0,,,False,MEDIUM,21.0,False,Aston Martin,4,7.0,False,6,Miami Grand Prix,True,C4,False,42.712,44.106,43.183,44.811,0.469,0.337,140.407
0 days 01:42:48.486000,STR,18,146.725,16.0,2.0,,,False,MEDIUM,22.0,False,Aston Martin,4,7.0,False,6,Miami Grand Prix,True,C4,False,49.886,51.514,50.357,52.255,5.364,3.795,147.642
0 days 01:45:06.842000,STR,18,138.356,17.0,2.0,,,False,MEDIUM,23.0,False,Aston Martin,4,7.0,False,6,Miami Grand Prix,True,C4,False,41.517,42.872,41.988,43.57,-0.09,-0.065,139.334
0 days 01:47:21.787000,STR,18,134.945,18.0,2.0,,,False,MEDIUM,24.0,False,Aston Martin,41,7.0,False,6,Miami Grand Prix,True,C4,False,38.106,39.35,38.577,40.031,1.218,0.911,135.984
0 days 01:13:40.808000,DOO,7,,1.0,1.0,0 days 01:11:42.568000,,False,INTERMEDIATE,2.0,False,Alpine,1,16.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:16:42.293000,DOO,7,,2.0,1.0,,,False,INTERMEDIATE,3.0,False,Alpine,1,16.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:55.750000,DOO,7,133.457,3.0,1.0,,,False,INTERMEDIATE,4.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,30.546,29.682,37.089,38.487,-4.614,-3.342,133.579
0 days 01:20:41.054000,DOO,7,105.304,4.0,1.0,,,True,INTERMEDIATE,5.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,2.393,2.325,8.936,9.273,1.725,1.665,105.487
0 days 01:22:24.425000,DOO,7,103.371,5.0,1.0,,,True,INTERMEDIATE,6.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.46,0.447,7.003,7.267,0.778,0.758,103.615
0 days 01:24:07.522000,DOO,7,103.097,6.0,1.0,,,True,INTERMEDIATE,7.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.186,0.181,6.729,6.983,0.742,0.725,103.403
0 days 01:25:50.598000,DOO,7,103.076,7.0,1.0,,,True,INTERMEDIATE,8.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.165,0.16,6.708,6.961,0.583,0.569,103.443
0 days 01:27:34.171000,DOO,7,103.573,8.0,1.0,,,False,INTERMEDIATE,9.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.662,0.643,7.205,7.477,0.672,0.653,104.001
0 days 01:29:17.573000,DOO,7,103.402,9.0,1.0,,,False,INTERMEDIATE,10.0,False,Alpine,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.491,0.477,7.034,7.299,0.611,0.594,103.891
0 days 01:31:02.225000,DOO,7,104.652,10.0,1.0,,,False,INTERMEDIATE,11.0,False,Alpine,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,1.741,1.692,8.284,8.596,0.969,0.935,105.202
0 days 01:32:45.788000,DOO,7,103.563,11.0,1.0,,,False,INTERMEDIATE,12.0,False,Alpine,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.652,0.634,7.195,7.466,0.0,0.0,104.174
0 days 01:34:36.100000,DOO,7,110.312,12.0,1.0,,0 days 01:34:29.834000,False,INTERMEDIATE,13.0,False,Alpine,12,15.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,7.401,7.192,13.944,14.47,6.766,6.534,110.984
0 days 01:36:40.138000,DOO,7,124.038,13.0,2.0,0 days 01:35:01.629000,,False,SOFT,14.0,False,Alpine,1,18.0,False,6,Miami Grand Prix,True,C5,False,27.199,28.087,27.67,28.713,26.58,27.273,124.771
0 days 01:38:36.627000,DOO,7,116.489,14.0,2.0,,,False,SOFT,15.0,False,Alpine,124,17.0,False,6,Miami Grand Prix,True,C5,False,19.65,20.291,20.121,20.879,2.984,2.629,117.283
0 days 01:40:56.448000,DOO,7,139.821,15.0,2.0,,,False,SOFT,16.0,False,Alpine,4,17.0,False,6,Miami Grand Prix,True,C5,False,42.982,44.385,43.453,45.091,0.739,0.531,140.677
0 days 01:43:04.082000,DOO,7,127.634,16.0,2.0,,,False,SOFT,17.0,False,Alpine,4,17.0,False,6,Miami Grand Prix,True,C5,False,30.795,31.8,31.266,32.444,-13.727,-9.711,128.551
0 days 01:45:22.243000,DOO,7,138.161,17.0,2.0,,,False,SOFT,18.0,False,Alpine,4,17.0,False,6,Miami Grand Prix,True,C5,False,41.322,42.671,41.793,43.368,-0.285,-0.206,139.139
0 days 01:47:28.284000,DOO,7,126.041,18.0,2.0,,,False,SOFT,19.0,False,Alpine,41,17.0,False,6,Miami Grand Prix,True,C5,False,29.202,30.155,29.673,30.791,-7.686,-5.748,127.08
0 days 01:13:42.886000,BOR,5,,1.0,1.0,0 days 01:11:46.983000,,False,INTERMEDIATE,7.0,False,Kick Sauber,1,17.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:16:44.466000,BOR,5,,2.0,1.0,,,False,INTERMEDIATE,8.0,False,Kick Sauber,1,17.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:56.365000,BOR,5,131.899,3.0,1.0,,,True,INTERMEDIATE,9.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,28.988,28.168,35.531,36.87,-6.172,-4.47,132.021
0 days 01:20:42.262000,BOR,5,105.897,4.0,1.0,,,True,INTERMEDIATE,10.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,2.986,2.902,9.529,9.888,2.318,2.238,106.08
0 days 01:22:25.470000,BOR,5,103.208,5.0,1.0,,,True,INTERMEDIATE,11.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.297,0.289,6.84,7.098,0.615,0.599,103.452
0 days 01:24:08.459000,BOR,5,102.989,6.0,1.0,,,True,INTERMEDIATE,12.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.078,0.076,6.621,6.871,0.634,0.619,103.295
0 days 01:25:51.778000,BOR,5,103.319,7.0,1.0,,,False,INTERMEDIATE,13.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.408,0.396,6.951,7.213,0.826,0.806,103.686
0 days 01:27:35.396000,BOR,5,103.618,8.0,1.0,,,False,INTERMEDIATE,14.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.707,0.687,7.25,7.523,0.717,0.697,104.046
0 days 01:29:18.545000,BOR,5,103.149,9.0,1.0,,,False,INTERMEDIATE,15.0,False,Kick Sauber,1,19.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.238,0.231,6.781,7.037,0.358,0.348,103.638
0 days 01:31:03.165000,BOR,5,104.62,10.0,1.0,,,False,INTERMEDIATE,16.0,False,Kick Sauber,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,1.709,1.661,8.252,8.563,0.937,0.904,105.17
0 days 01:32:48.212000,BOR,5,105.047,11.0,1.0,,,False,INTERMEDIATE,17.0,False,Kick Sauber,1,18.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,2.136,2.076,8.679,9.006,1.484,1.433,105.658
0 days 01:34:39.486000,BOR,5,111.274,12.0,1.0,,0 days 01:34:33.874000,False,INTERMEDIATE,18.0,False,Kick Sauber,12,17.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,8.363,8.126,14.906,15.468,7.728,7.463,111.946
0 days 01:36:38.874000,BOR,5,119.388,13.0,2.0,0 days 01:34:59.693000,,False,MEDIUM,19.0,False,Kick Sauber,1,17.0,False,6,Miami Grand Prix,True,C4,False,22.549,23.285,23.02,23.888,21.93,22.502,120.121
0 days 01:38:34.523000,BOR,5,115.649,14.0,2.0,,,False,MEDIUM,20.0,False,Kick Sauber,124,16.0,False,6,Miami Grand Prix,True,C4,False,18.81,19.424,19.281,20.008,2.144,1.889,116.443
0 days 01:40:54.175000,BOR,5,139.652,15.0,2.0,,,False,MEDIUM,21.0,False,Kick Sauber,4,16.0,False,6,Miami Grand Prix,True,C4,False,42.813,44.21,43.284,44.915,0.57,0.41,140.508
0 days 01:43:01.285000,BOR,5,127.11,16.0,2.0,,,False,MEDIUM,22.0,False,Kick Sauber,4,16.0,False,6,Miami Grand Prix,True,C4,False,30.271,31.259,30.742,31.901,-14.251,-10.081,128.027
0 days 01:45:19.816000,BOR,5,138.531,17.0,2.0,,,False,MEDIUM,23.0,False,Kick Sauber,4,16.0,False,6,Miami Grand Prix,True,C4,False,41.692,43.053,42.163,43.752,0.085,0.061,139.509
0 days 01:47:28.050000,BOR,5,128.234,18.0,2.0,,,False,MEDIUM,24.0,False,Kick Sauber,41,16.0,False,6,Miami Grand Prix,True,C4,False,31.395,32.42,31.866,33.067,-5.493,-4.108,129.273
0 days 01:13:44.115000,BEA,87,,1.0,1.0,0 days 01:11:51.899000,,False,INTERMEDIATE,6.0,False,Haas F1 Team,1,18.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:16:59.973000,BEA,87,,2.0,1.0,,,False,INTERMEDIATE,7.0,False,Haas F1 Team,1,18.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:54.937000,BEA,87,114.964,3.0,1.0,,,True,INTERMEDIATE,8.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,12.053,11.712,18.596,19.297,-23.107,-16.736,115.086
0 days 01:20:39.946000,BEA,87,105.009,4.0,1.0,,,True,INTERMEDIATE,9.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,2.098,2.039,8.641,8.967,1.43,1.381,105.192
0 days 01:22:22.183000,BEA,87,102.237,5.0,1.0,,,True,INTERMEDIATE,10.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.674,-0.655,5.869,6.09,-0.356,-0.347,102.481
0 days 01:24:05.132000,BEA,87,102.949,6.0,1.0,,,False,INTERMEDIATE,11.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.038,0.037,6.581,6.829,0.594,0.58,103.255
0 days 01:25:48.165000,BEA,87,103.033,7.0,1.0,,,False,INTERMEDIATE,12.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.122,0.119,6.665,6.916,0.54,0.527,103.4
0 days 01:27:31.827000,BEA,87,103.662,8.0,1.0,,,False,INTERMEDIATE,13.0,False,Haas F1 Team,1,16.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.751,0.73,7.294,7.569,0.761,0.74,104.09
0 days 01:29:14.616000,BEA,87,102.789,9.0,1.0,,,False,INTERMEDIATE,14.0,False,Haas F1 Team,1,15.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.122,-0.119,6.421,6.663,-0.002,-0.002,103.278
0 days 01:30:57.615000,BEA,87,102.999,10.0,1.0,,,False,INTERMEDIATE,15.0,False,Haas F1 Team,1,14.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.088,0.086,6.631,6.881,-0.684,-0.66,103.549
0 days 01:32:41.011000,BEA,87,103.396,11.0,1.0,,,False,INTERMEDIATE,16.0,False,Haas F1 Team,1,11.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.485,0.471,7.028,7.293,-0.167,-0.161,104.007
0 days 01:34:28.400000,BEA,87,107.389,12.0,1.0,,0 days 01:34:22.945000,False,INTERMEDIATE,17.0,False,Haas F1 Team,12,11.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,4.478,4.351,11.021,11.436,3.843,3.711,108.061
0 days 01:36:21.453000,BEA,87,113.053,13.0,2.0,0 days 01:34:45.627000,,False,MEDIUM,18.0,False,Haas F1 Team,1,13.0,False,6,Miami Grand Prix,True,C4,False,16.214,16.743,16.685,17.314,15.595,16.002,113.786
0 days 01:38:13.819000,BEA,87,112.366,14.0,2.0,,,False,MEDIUM,19.0,False,Haas F1 Team,124,9.0,False,6,Miami Grand Prix,True,C4,False,15.527,16.034,15.998,16.601,-1.139,-1.003,113.16
0 days 01:40:29.886000,BEA,87,136.067,15.0,2.0,,,False,MEDIUM,20.0,False,Haas F1 Team,4,9.0,False,6,Miami Grand Prix,True,C4,False,39.228,40.508,39.699,41.195,-3.015,-2.168,136.923
0 days 01:42:50.823000,BEA,87,140.937,16.0,2.0,,,False,MEDIUM,21.0,False,Haas F1 Team,4,9.0,False,6,Miami Grand Prix,True,C4,False,44.098,45.537,44.569,46.249,-0.424,-0.3,141.854
0 days 01:45:08.866000,BEA,87,138.043,17.0,2.0,,,False,MEDIUM,22.0,False,Haas F1 Team,4,9.0,False,6,Miami Grand Prix,True,C4,False,41.204,42.549,41.675,43.246,-0.403,-0.291,139.021
0 days 01:47:22.593000,BEA,87,133.727,18.0,2.0,,,False,MEDIUM,23.0,False,Haas F1 Team,41,9.0,False,6,Miami Grand Prix,True,C4,False,36.888,38.092,37.359,38.767,0.0,0.0,134.766
0 days 01:13:46.712000,TSU,22,,1.0,1.0,0 days 01:11:56.200000,,False,INTERMEDIATE,6.0,False,Red Bull Racing,1,19.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:17:01,TSU,22,,1.0,1.0,,,False,INTERMEDIATE,7.0,False,Red Bull Racing,1,19.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:55.127000,TSU,22,114.127,3.0,1.0,,,True,INTERMEDIATE,8.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,11.216,10.899,17.759,18.428,-23.944,-17.342,114.249
0 days 01:20:40.384000,TSU,22,105.257,4.0,1.0,,,True,INTERMEDIATE,9.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,2.346,2.28,8.889,9.224,1.678,1.62,105.44
0 days 01:22:23.463000,TSU,22,103.079,5.0,1.0,,,True,INTERMEDIATE,10.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.168,0.163,6.711,6.964,0.486,0.474,103.323
0 days 01:24:06.572000,TSU,22,103.109,6.0,1.0,,,False,INTERMEDIATE,11.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.198,0.192,6.741,6.995,0.754,0.737,103.415
0 days 01:25:49.470000,TSU,22,102.898,7.0,1.0,,,True,INTERMEDIATE,12.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,-0.013,-0.013,6.53,6.776,0.405,0.395,103.265
0 days 01:27:33.005000,TSU,22,103.535,8.0,1.0,,,False,INTERMEDIATE,13.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.624,0.606,7.167,7.437,0.634,0.616,103.963
0 days 01:29:16.748000,TSU,22,103.743,9.0,1.0,,,False,INTERMEDIATE,14.0,False,Red Bull Racing,1,17.0,True,6,Miami Grand Prix,False,INTERMEDIATE,False,0.832,0.808,7.375,7.653,0.952,0.926,104.232
0 days 01:31:06.200000,TSU,22,109.452,10.0,1.0,,0 days 01:31:00.663000,False,INTERMEDIATE,15.0,False,Red Bull Racing,1,19.0,False,6,Miami Grand Prix,False,INTERMEDIATE,False,6.541,6.356,13.084,13.577,5.769,5.564,110.002
0 days 01:33:04.964000,TSU,22,118.764,11.0,2.0,0 days 01:31:23.155000,,False,MEDIUM,16.0,False,Red Bull Racing,1,19.0,False,6,Miami Grand Prix,True,C4,False,21.925,22.641,22.396,23.24,15.201,14.678,119.375
0 days 01:34:44.104000,TSU,22,99.14,12.0,2.0,,,False,MEDIUM,17.0,False,Red Bull Racing,12,18.0,True,6,Miami Grand Prix,True,C4,False,2.301,2.376,2.772,2.876,-4.406,-4.255,99.812
0 days 01:36:22.182000,TSU,22,98.078,13.0,2.0,,,True,MEDIUM,18.0,False,Red Bull Racing,1,14.0,True,6,Miami Grand Prix,True,C4,True,1.239,1.279,1.71,1.774,0.62,0.636,98.811
0 days 01:38:15.928000,TSU,22,113.746,14.0,2.0,,,False,MEDIUM,19.0,False,Red Bull Racing,124,10.0,False,6,Miami Grand Prix,True,C4,False,16.907,17.459,17.378,18.033,0.241,0.212,114.54
0 days 01:40:31.020000,TSU,22,135.092,15.0,2.0,,,False,MEDIUM,20.0,False,Red Bull Racing,4,10.0,False,6,Miami Grand Prix,True,C4,False,38.253,39.502,38.724,40.183,-3.99,-2.869,135.948
0 days 01:42:52.792000,TSU,22,141.772,16.0,2.0,,,False,MEDIUM,21.0,False,Red Bull Racing,4,10.0,False,6,Miami Grand Prix,True,C4,False,44.933,46.4,45.404,47.115,0.411,0.291,142.689
0 days 01:45:10.264000,TSU,22,137.472,17.0,2.0,,,False,MEDIUM,22.0,False,Red Bull Racing,4,10.0,False,6,Miami Grand Prix,True,C4,False,40.633,41.959,41.104,42.653,-0.974,-0.704,138.45
0 days 01:47:23.528000,TSU,22,133.264,18.0,2.0,,,False,MEDIUM,23.0,False,Red Bull Racing,41,10.0,False,6,Miami Grand Prix,True,C4,False,36.425,37.614,36.896,38.287,-0.463,-0.346,134.303
0 days 00:49:08.379000,PIA,81,,1.0,1.0,,,False,MEDIUM,1.0,True,McLaren,1,2.0,False,13,Belgian Grand Prix,True,C3,False,,,,,,,
0 days 00:50:54.563000,PIA,81,106.184,2.0,1.0,,,True,MEDIUM,2.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.398,-1.299,0.27,0.255,-1.358,-1.263,106.257
0 days 00:52:40.800000,PIA,81,106.237,3.0,1.0,,,False,MEDIUM,3.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.345,-1.25,0.323,0.305,-1.376,-1.279,106.384
0 days 00:54:27.172000,PIA,81,106.372,4.0,1.0,,,False,MEDIUM,4.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.21,-1.125,0.458,0.432,-0.973,-0.906,106.592
0 days 00:56:13.466000,PIA,81,106.294,5.0,1.0,,,False,MEDIUM,5.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.288,-1.197,0.38,0.359,-1.092,-1.017,106.587
0 days 00:57:59.527000,PIA,81,106.061,6.0,1.0,,,True,MEDIUM,6.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.521,-1.414,0.147,0.139,-1.445,-1.344,106.428
0 days 00:59:46.093000,PIA,81,106.566,7.0,1.0,,,False,MEDIUM,7.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.016,-0.944,0.652,0.616,-0.846,-0.788,107.006
0 days 01:01:32.384000,PIA,81,106.291,8.0,1.0,,,False,MEDIUM,8.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.291,-1.2,0.377,0.356,-1.259,-1.171,106.804
0 days 01:03:18.819000,PIA,81,106.435,9.0,1.0,,,False,MEDIUM,9.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.147,-1.066,0.521,0.492,-1.158,-1.076,107.022
0 days 01:05:05.355000,PIA,81,106.536,10.0,1.0,,,False,MEDIUM,10.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.046,-0.972,0.622,0.587,-1.016,-0.945,107.196
0 days 01:06:52.018000,PIA,81,106.663,11.0,1.0,,,False,MEDIUM,11.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-0.919,-0.854,0.749,0.707,-1.063,-0.987,107.396
0 days 01:08:38.549000,PIA,81,106.531,12.0,1.0,,,False,MEDIUM,12.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.051,-0.977,0.617,0.583,-1.134,-1.053,107.338
0 days 01:10:25.038000,PIA,81,106.489,13.0,1.0,,,False,MEDIUM,13.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.093,-1.016,0.575,0.543,-1.303,-1.209,107.369
0 days 01:12:11.591000,PIA,81,106.553,14.0,1.0,,,False,MEDIUM,14.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-1.029,-0.956,0.639,0.603,-1.374,-1.273,107.506
0 days 01:13:58.333000,PIA,81,106.742,15.0,1.0,,,False,MEDIUM,15.0,True,McLaren,1,2.0,True,13,Belgian Grand Prix,True,C3,True,-0.84,-0.781,0.828,0.782,-1.206,-1.117,107.769
0 days 00:49:07.753000,VER,1,,1.0,1.0,,,False,MEDIUM,4.0,False,Red Bull Racing,1,1.0,False,13,Belgian Grand Prix,True,C3,False,,,,,,,
